SUBJECT,COURSENO,SECTIONNO,TITLE,FACULTY,CREDITS,INSTRUCTORFULLNAME,PARTOFTERM,COREQUISITE,PREREQUISITE,DESCRIPTION,SCHEDULEFORPRINT
AI,111,A,Python'a Giriş,Mühendislik Fakültesi,6,MEHMET KAAN ÖZTÜRK,UG Tam,,,,"Salı | 08:40 - 11:30
Cuma | 14:40 - 16:30
"
AI,112,A,Yapay Zeka ve Toplum,Mühendislik Fakültesi,4,REYHAN AYDOĞAN,UG Tam,,,,"Salı | 15:40 - 18:30
"
AI,425,A,Büyük dil Modelleri,Mühendislik Fakültesi,6,CENK DEMİROĞLU,UG Tam,,AI 304 or CS 466 or CS 454 or EE 302,,"Salı | 09:40 - 11:30
Perşembe | 08:40 - 09:30
"
CE,112,A,Statik,Mühendislik Fakültesi,6,TANER YILMAZ,UG Tam,,PHYS 101 and MATH 103,"Bu ders, şu konuları kapsamaktadır: kuvvet vektörleri, eşdeğer kuvvet sistemleri, parçacık ve katı cisimlerin dengesi, makas ve kirişlerin yapısal analizi, çerçeve ve makinalar, iç kuvvetler, kesme ve eğilme moment diagramları, sürtünme, alanların ağırlık merkezi ve atalet momenti.","Pazartesi | 12:40 - 14:30
Perşembe | 12:40 - 14:30
"
CE,208,A,Yapı İşletmesi,Mühendislik Fakültesi,6,SENEM SEYİS KAZAZOĞLU,UG Tam,,CE 101,"Bu ders inşaat projeleri süreç̧ ve uygulamalarını tanıtmaktadır. Planlama, zamanlama, ve kontrol tekniklerine, kritik yol yöntemi (CPM), kaynak yönetimi, ve proje performans izlemesine özellikle vurgu yapılır. Konular inşaat ekonomisi, inşaat taahhüt ve ihaleleri, idari, mali ve sosyal roller ve sorumluluklar, şantiye ve tesislerin planlaması, kalite, risk ve güvenlik yönetimi, şantiye organizasyonunu içermektedir. Öğrenciler proje yönetimi kapsamında güncel yaklaşımları kullanır.","Pazartesi | 10:40 - 12:30
Cuma | 10:40 - 12:30
"
CE,210,A,Akışkanlar Mekaniği,Mühendislik Fakültesi,6,YİĞİT CAN ALTAN,UG Tam,,CE 112 and MATH 104,"Bu ders boyut ve birimler, akışkanların fiziksel özellikleri, bir noktadaki basınç,  basınç ölçümü, yüzeylere etkiyen hidrostatik kuvvet, kaldırma kuvveti, kinematik, Lagrange ve Euler yöntemleri, hız ve ivme, akım çizgisi, Enerji ve Bernoulli denklemi, süreklilik kanunu, sistem ve kontrol hacimi kavramları, Reynolds taşınım ilkesini içermektedir","Pazartesi | 12:40 - 14:30
Çarşamba | 12:40 - 14:30
"
CE,211,A,Dinamik,Mühendislik Fakültesi,4,DERYA DENİZ,UG Tam,,CE 112,"Bu ders, şu konuları kapsamaktadır: dinamiğe giriş, parçacıkların hareketi, parçacıkların kinetiği (kuvvet ve ivme metodu, iş ve enerji metodu, itme-momentum metodu), katı cisimlerin kinematiği ve  katı cisimlerin kinetiği (kuvvet ve ivme metodu, iş ve enerji metodu,  itme ve momentum metodu)","Perşembe | 15:40 - 18:30
"
CE,300,A,Yaz Stajı  I,Mühendislik Fakültesi,2,YİĞİT CAN ALTAN,UG Tam,,SEC 201,,
CE,301,A,Yapı Statiği,Mühendislik Fakültesi,6,BÜLENT ERKMEN,UG Tam,,CE 203,"Bu dersin konuları yapı analiz tekniklerini, 2D ve 3D denge prensiplerini, kesme ve moment diagramlarını, kiriş ve kafes sistemlerinin etki çizgilerini, integral yoluyla kirişlerin elastik eğrisi; Hiperstatik kirişler, süperpozisyon metodu, moment-alan metodu, enerji metotları, Castigliano teoremleridir.","Pazartesi | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
CE,302,A,Zemin Mekaniği,Mühendislik Fakültesi,6,SAFİYE FEYZA ÇİNİCİOĞLU,UG Tam,CE 302L,CE 203,,"Pazartesi | 16:40 - 18:30
Salı | 14:40 - 16:30
"
CE,302L,A,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,UG Tam,CE 302,,,"Çarşamba | 16:40 - 18:30
"
CE,302L,B,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,UG Tam,CE 302,,,"Cuma | 10:40 - 12:30
"
CE,302L,C,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,UG Tam,CE 302,,,"Perşembe | 11:40 - 13:30
"
CE,302L,D,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,UG Tam,CE 302,,,"Perşembe | 13:40 - 15:30
"
CE,302L,E,Zemin Mekaniği - Lab.,Mühendislik Fakültesi,0,AYŞEN ÇELEBİ,UG Tam,CE 302,,,"Çarşamba | 10:40 - 12:30
"
CE,304,A,Betonarme,Mühendislik Fakültesi,6,BÜLENT ERKMEN,UG Tam,,CE 203,"Ders yapısal betonun mekanik özelliklerine, betonarme kesitlerin ve elemanların normal, kesme, moment ve burulma yükleri altındaki davranışı üzerine odaklanmaktadır. Betonarme kirişler ve kolonlar için nihai tasarım gücü kavramını ve ulusal ve uluslararası tasarım kodlarını tanıtmayı içermektedir","Salı | 11:40 - 13:30
Çarşamba | 10:40 - 12:30
"
CE,307,A,Çelik Yapılar 1,Mühendislik Fakültesi,6,GÜLAY ALTAY,UG Tam,,CE 203,"Bu ders çelik yapı elemanlarının ve oluşturulan yapı sistemlerinin temel tasarım ilkelerini çelik tasarım standartları, Yük ve Dayanım Katsayılarıyla Tasarım (LFRD) felsefesine göre tasarım, yapısal çeliğin özellikleri, tasarım kavramları ve tasarım prosedürleri ve çekme, basma, eğilme, kiriş-kolon ve çelik bağlantıların tasarımı kapsar.","Pazartesi | 14:40 - 16:30
Cuma | 14:40 - 16:30
"
CE,310,A,Ulaştırma Mühendisliği,Mühendislik Fakültesi,4,BEKİR OĞUZ BARTIN,UG Tam,,MATH 217 or CE 217,,"Pazartesi | 12:40 - 15:30
"
CE,311,A,Hidrolik,Mühendislik Fakültesi,4,YİĞİT CAN ALTAN,UG Tam,,CE 210,"Bu ders, su, depolama, su iletiminin kullanımı ve kontrolü ile ilgili sistemlerin tasarımı ve analizi için hidroloji, hidrolik ve su kaynakları planlamasının prensipleri; açık kanalların ve basınç borularının tasarımı üzerine nicel bir altyapı sunar","Salı | 08:40 - 11:30
"
CE,400,A,Staj II,Mühendislik Fakültesi,4,YİĞİT CAN ALTAN,UG Tam,,SEC 201,,
CE,412,A,Plastik Analiz ve Tasarım,Mühendislik Fakültesi,6,GÜLAY ALTAY,UG Tam,,CE 301 and CE 307,"Derste, kesitlerin eğilme davranışı ve plastik göçmenin basit örnekleri  tanıtılmaktadır.  Ders, temel hipotezler, temel teoremler ve plastik göçme kavramı, çeşitli kesitlerin elasto-plastik eğilme davranışı, plastik tasarım yöntemleri ve plastik mafsal oluşumunu etkileyen faktörleri sunmaktadır. Ders ayrıca,plastik göçme kavramının depreme dayanıklı yapı tasarımında kullanılışını kapsar. ","Salı | 13:40 - 16:30
"
CE,420,A,Geoteknik Deprem Mühendisliği,Mühendislik Fakültesi,6,MUSTAFA ATİLLA ANSAL,UG Tam,,CE 302 and CE 306,"Bu ders deprem mühendisliğinin geoteknik ile ilgili konularına bir giriş olacaktır. Deprem tehlikesi, depremler, kuvvetli yer hareketi, yerel zeminlerin yer hareketine etkisi, zeminlerin deprem yükleri altındaki davranışı, sıvılaşma, dinamik laboratuvar ve arazi deneyleri gibi temel konuları içerecektir. Ders ayrıca sahaya özel deprem davranışı ile ilgili min bir proje içerecektir.","Çarşamba | 15:40 - 18:30
"
CE,423,A,İleri Yapı Analizi,Mühendislik Fakültesi,6,DERYA DENİZ,UG Tam,,MATH 212 ve (CE 301 veya ME 334),"Ders yapı analizi ileri prensiplerini ve yapı mühendislik problemlerine uygulanmasını kapsamlı bir şekilde incelemektedir. Kapsanan konular: 2D ve 3D kafes yapılar için doğrudan rijitlik metodu analizleri, çerçeve yapılar için doğrudan rijitlik metodu analizleri,  sonlu eleman denklemlerine giriş. ","Pazartesi | 15:40 - 18:30
"
CE,424,A,Geoteknik Yapılar,Mühendislik Fakültesi,6,SAFİYE FEYZA ÇİNİCİOĞLU,UG Tam,,CE 302 and CE 306,"Ders çeşitli konuları kapsamaktadır: geoteknik saha inceleme yöntemleri ve zeminlerin mühendislik özelliklerinin tahmin edilmesi; taşıma gücü analizi, oturma analizi, şev stabilitesi analizi, yüzeysel ve derin temellerin tasarımı, toprak istinat yapılarının tasarımı. ","Perşembe | 13:40 - 16:30
"
CE,426,A,Yapı Malzemeleri için Dijital Çözümler,Mühendislik Fakültesi,6,ZEYNEP BAŞARAN BUNDUR,UG Tam,,CE 205 veya ME 256,"Bu ders, 3B baskı prensipleri, ekipmanlardaki gereksinimler ve zorluklar, sürdürülebilir malzeme tasarımının uyarlanması, makine öğrenimi ve yapay zekanın dijital beton üretimine entegrasyonu dahil olmak üzere inşaatta otomasyona giriş konularını kapsamaktadır.","Perşembe | 10:40 - 13:30
"
CE,441,A,İnşaat Mühendisliği Bitirme Projesi,Mühendislik Fakültesi,6,TANER YILMAZ,UG Tam,,"The student should pass at least 6 of the following courses:CE 208, CE 301, CE 304, CE 306, CE 307, CE 310, CE 311","Öğrenciler, bir öğretim elemanının danışmanlığında ve en fazla dört öğrenciden oluşan ekipler içinde karmaşık bir inşaat mühendisliği problemi için bir çözüm tasarımı geliştirirler. ",
CE,469,A,Trafik Mühendisliğinde Simülasyon ve Makine Öğrenmesi ,Mühendislik Fakültesi,6,BEKİR OĞUZ BARTIN,UG Tam,,En az 175 AKTS tamamlamak ve (CS 104 veya CS 101)  ve MATH 211 ve MATH 212 ve (CE 217 veya MATH 217 veya (MATH 215 ve MATH 216)),"Bu ders, simülasyon analizine giriş, elle ve MS Excel'de basit simülasyon analizi, istatistiğin temelleri, temel olasılık dağılımları, rastgele sayılar ve rastgele değişkenler üretme, girdi analizi, trafik akış modellemesi, çıktı analizi, SUMO simülasyon yazılımı konularını kapsamaktadır; doğrusal regresyon, lojistik regresyon; k-en yakın komşu algoritması, destek vektör makineleri, yapay sinir ağları, temeller ve geri yayılım gibi denetimli algoritmalar ve k-means kümeleme gibi denetimsiz öğrenme, Python programlama dilinin gözden geçirilmesi, takviyeli öğrenmenin temelleri, Q-öğrenme uygulamaları kapsar.","Perşembe | 10:40 - 13:30
"
CEC,397,A,Yalın İnşaat Yönetimi (Sertifika Seçmeli),Mühendislik Fakültesi,4,SENEM SEYİS KAZAZOĞLU,UG Tam,,SEC 201,,"Perşembe | 13:40 - 16:30
"
CHEM,111,A,Kimya,Mühendislik Fakültesi,6,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111L,,"Course introduces the student the fundamental principles of chemistry and their applications.  Chemical nomenclature, stoichiometry, atomic structure, bonding theories, thermochemistry, periodic properties, solution calculations, gas laws, properties of solids and liquids, electrochemistry are among the topics discussed. ","Pazartesi | 12:40 - 14:30
Çarşamba | 12:40 - 14:30
"
CHEM,111,B,Kimya,Mühendislik Fakültesi,6,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111L,,"Course introduces the student the fundamental principles of chemistry and their applications.  Chemical nomenclature, stoichiometry, atomic structure, bonding theories, thermochemistry, periodic properties, solution calculations, gas laws, properties of solids and liquids, electrochemistry are among the topics discussed. ","Pazartesi | 08:40 - 10:30
Çarşamba | 08:40 - 10:30
"
CHEM,111L,A1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Perşembe | 08:40 - 10:30
"
CHEM,111L,A2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Perşembe | 08:40 - 10:30
"
CHEM,111L,B1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Cuma | 08:40 - 10:30
"
CHEM,111L,B2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Cuma | 08:40 - 10:30
"
CHEM,111L,C1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Perşembe | 10:40 - 12:30
"
CHEM,111L,C2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Perşembe | 10:40 - 12:30
"
CHEM,111L,D1,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Cuma | 14:40 - 16:30
"
CHEM,111L,D2,Mühendisler için Kimya - Lab.,Mühendislik Fakültesi,0,İLKNUR ERUÇAR FINDIKÇI,UG Tam,CHEM 111,,,"Cuma | 14:40 - 16:30
"
CS,101,A,Bilgisayar Programlama,Mühendislik Fakültesi,6,ZEYNEP İLKNUR KARADENİZ EROL,UG Tam,CS 101L,,"Topics include computer organization, hardware and software terminology, programming environments and tools, Java programming syntax, control statements (if-else, loops, break, continue), methods, parameters, classes, and principal software engineering guidelines.","Pazartesi | 12:40 - 14:30
"
CS,101,B,Bilgisayar Programlama,Mühendislik Fakültesi,6,ALİ ERKAN,UG Tam,CS 101L,,"Topics include computer organization, hardware and software terminology, programming environments and tools, Java programming syntax, control statements (if-else, loops, break, continue), methods, parameters, classes, and principal software engineering guidelines.","Pazartesi | 12:40 - 14:30
"
CS,101L,A,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ZEYNEP İLKNUR KARADENİZ EROL,UG Tam,CS 101,,,"Salı | 14:40 - 16:30
"
CS,101L,B,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ZEYNEP İLKNUR KARADENİZ EROL,UG Tam,CS 101,,,"Salı | 14:40 - 16:30
"
CS,101L,C,Bilgisayar Proglamlama - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,UG Tam,CS 101,,,"Salı | 14:40 - 16:30
"
CS,102,A,Nesneye Dayalı Programlama,Mühendislik Fakültesi,6,KÜBRA KALKAN ÇAKMAKCİ,UG Tam,,CS 101 veya CS 103,"Dersin konuları sınıflar ve objeler, kalıtım, statik ve statik olmayan metotlar, çok biçimlilik, arayüzler, soyut sınıflar, istisnaların idaresi, koleksiyon kütüphaneleri, temel UML kavramları ve nesne yönelimli tasarımın prensipleridir.","Pazartesi | 12:40 - 14:30
Salı | 14:40 - 16:30
"
CS,104,A,Programlamaya Giriş,Mühendislik Fakültesi,6,ALİ ERKAN,UG Tam,CS 104L,,"Konular, temel bilgisayar organizasyonu ve algoritma kavramları, programlama sözdizimi ve anlambilimi, ifadeler, kontrol ifadeleri (if-else, döngüler, kesme, devam), yinelemeli ve özyinelemeli kontrol akışları, yöntemler, parametreler, dosya işlemleri, veri işleme ve görselleştirmeyi içerir.","Pazartesi | 08:40 - 10:30
Pazartesi | 08:40 - 10:30
"
CS,104L,A,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,UG Tam,CS 104,,,"Salı | 12:40 - 14:30
"
CS,104L,B,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,UG Tam,CS 104,,,"Salı | 12:40 - 14:30
"
CS,104L,C,Programlamaya Giriş - Lab.,Mühendislik Fakültesi,0,ALİ ERKAN,UG Tam,CS 104,,,"Salı | 12:40 - 14:30
"
CS,105,A,Nesne-Yönelimli Programlamaya Giriş,Mühendislik Fakültesi,6,NİTEL MUHTAROĞLU,UG Tam,,CS 101 or CS 103 or CS 104,"Konular arasında sınıflar ve nesneler, kalıtım, statik ve statik olmayan yöntemler, çok biçimlilik, arayüzler, soyut sınıflar, koleksiyon kütüphaneleri, temel UML kavramları ve nesne yönelimli tasarım ilkeleri bulunmaktadır.","Salı | 08:40 - 10:30
Cuma | 08:40 - 10:30
"
CS,112,A,Bilgisayar Bilimi için Ayrık Matematik,Mühendislik Fakültesi,6,HASAN FEHMİ ATEŞ,UG Tam,,CS 101 or CS 104,"Öğrenciler hem teorik ve hem gerçek-dünya problemlerini matematiksel soyutlama yoluyla modeller ve bu problemlere en iyi ya da en iyiye yaklaşık çözüm geliştirirler. Öğrencilerin küme, matris, mantık denklemleri, özyinelemeli fonksiyonlar, ve çizgeleri tanır hale gelmeleri beklenir. Bilgisayar mühendisliğinde kullanılan bazı temel matematiksel kavramlar işlenir. Kapsanan konular arasında mantık ve kanıtlar, küme kuramı, bağıntı ve fonksiyonlar, tümevarım ve özyineleme, sayma kuramı, permütasyon, ayrık olasılık, çizge ve ağaç yapıları ve Boolean cebir ile bunlara ait bilgisayar progamlama kavramları yer alır. ","Çarşamba | 12:40 - 14:30
Perşembe | 13:40 - 14:30
"
CS,201,A,Veri Yapıları ve Algoritmalar,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,UG Tam,CS 201L,(CS 102 or CS 105) and (CS112 or MATH 112),"This course provides an overview of fundamental data structures that are used frequently in computer science. It also introduces algorithm design and complexity analysis. Topics include singly and doubly linked lists, trees, graphs, queues, heaps, hash tables, and operations performed on these structures such as insertion, deletion, searching and sorting.","Salı | 09:40 - 11:30
"
CS,201,B,Veri Yapıları ve Algoritmalar,Mühendislik Fakültesi,6,EMRE SEFER,UG Tam,CS 201L,(CS 102 or CS 105) and (CS112 or MATH 112),"This course provides an overview of fundamental data structures that are used frequently in computer science. It also introduces algorithm design and complexity analysis. Topics include singly and doubly linked lists, trees, graphs, queues, heaps, hash tables, and operations performed on these structures such as insertion, deletion, searching and sorting.","Salı | 09:40 - 11:30
"
CS,201L,A,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,OLCAY TANER YILDIZ,UG Tam,CS 201,,,"Çarşamba | 12:40 - 14:30
"
CS,201L,B,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,OLCAY TANER YILDIZ,UG Tam,CS 201,,,"Çarşamba | 12:40 - 14:30
"
CS,201L,C,Veri Yapıları ve Algoritmalar - Lab.,Mühendislik Fakültesi,0,EMRE SEFER,UG Tam,CS 201,,,"Çarşamba | 12:40 - 14:30
"
CS,202,A,Veritabanı Yönetim Sistemleri,Mühendislik Fakültesi,6,HÜSEYİN ULUSOY,UG Tam,,CS 201,"This course covers fundamental concepts in database management systems (DBMS). Topics include schemas, functional relations and normalization in relational databases, data storage medium, and file systems. In addition, new and emerging types DBMS that support object-oriented, semi-structured XML data models are discussed. Students learn to implement SQL queries and optimize them over open-source and/or commercial databases. They also develop applications using databases.","Çarşamba | 12:40 - 15:30
"
CS,240,A,Bilgisayar Mimarisi,Mühendislik Fakültesi,6,İSMAİL AKTÜRK,UG Tam,CS 240L,EE 203,"Topics include: design of a basic CPU on FPGA, instruction pipeline, RISC versus CISC, ALU design, Von Neumann vs Harvard architecture, memory hierarchy, OS support, interrupts, microcontrollers (MCU) versus microprocessors (uP), system buses, peripherals such as hard disk.","Salı | 14:40 - 17:30
"
CS,240L,A,Bilgisayar Mimarisi- Lab.,Mühendislik Fakültesi,0,İSMAİL AKTÜRK,UG Tam,CS 240,,,"Perşembe | 16:40 - 18:30
"
CS,240L,B,Bilgisayar Mimarisi- Lab.,Mühendislik Fakültesi,0,İSMAİL AKTÜRK,UG Tam,CS 240,,,"Perşembe | 14:40 - 16:30
"
CS,300,A,Staj I,Mühendislik Fakültesi,2,KÜBRA KALKAN ÇAKMAKCİ,UG Tam,,SEC 201,This is the first step of summer internships; includes application of computer science in a professional environment..,
CS,304,A,"Yapay Zeka, Makina Öğrenmesi ve Veri Bilimine Giriş",Mühendislik Fakültesi,6,ÇİĞDEM EROĞLU ERDEM,UG Tam,,MATH 211 and (MATH 217 or CE 217 or MATH 215) and (CS 101 or CS 104),"Dersin konuları temel makine öğrenmesi, veri bilimi ve derin öğrenme tekniklerini kapsamaktadır. Temel veri tipleri ve veri önişleme teknikleri, denetimli öğrenme yöntemleri (doğrusal ve doğrusal olmayan sınıflama: KNN, SVM, karar ağaçları, temel yapay sinir ağları, evrişimli sinir ağları; doğrusal ve doğrusal olmayan regresyon) işlenir. Denetimsiz öğrenme yöntemleri (temel kümeleme, boyut indirgeme)) işlenir. Yapay zekada etik, ön yargı, adalet ve yönetim gibi konulara da değinilir. ","Çarşamba | 15:40 - 18:30
"
CS,320,A,Yazılım Mühendisliği,Mühendislik Fakültesi,6,HASAN SÖZER,UG Tam,,CS 202,"This course introduces the theory and practice of software engineering. Main course topics include software project management, process models, software quality metrics, and software product/process quality management. The course will cover state-of-the-practice methods and techniques that are utilized for different phases of the software development lifecycle including requirement analysis, design, implementation, testing and maintenance.","Çarşamba | 09:40 - 12:30
"
CS,321,A,Programlama Paradigmaları,Mühendislik Fakültesi,6,MUSTAFA FURKAN KIRAÇ,UG Tam,,CS 201,"Programlama dillerinin genel semantik özellikleri (işletimsel semantik, durağan kapsam, tip çıkarımı, çok biçimlilik, vb.) işlenir ve programlama dillerinin çoklu paradigmalar açısından bütünsel olarak nasıl kullanıldıklarını anlatır.  ","Salı | 08:40 - 11:30
"
CS,350,A,İşletim Sistemleri,Mühendislik Fakültesi,6,İSMAİL ARI,UG Tam,,CS 201,"This course covers the fundamental concepts of operating systems (OS), as well as the major components of OS's, their mechanisms and interactions. Subjects include process management, scheduling, synchronization, locks, memory management, virtualization, input-output, storage and file systems. Students gain practical knowledge by examining the kernel of the open-source Linux OS and by implementing device drivers. Other advanced topics include system security, multicore and distributed computing, OS's for mobile devices, and energy efficiency.","Çarşamba | 15:40 - 18:30
"
CS,400,A,Staj II,Mühendislik Fakültesi,4,KÜBRA KALKAN ÇAKMAKCİ,UG Tam,,SEC 201,This is the second step of summer internships; includes application of computer science in a professional environment..,
CS,401,A,Bilgisayar Mühendisliği Bitirme Projesi I,Mühendislik Fakültesi,4,MUSTAFA FURKAN KIRAÇ,UG Tam,,"CS201 ve  CS202 ve CS240 ve ( CS321, CS333, CS320, CS350 en az ikisi)","This is the first phase of the CS senior project course series meant to demonstrate the knowledge and skills acquired in earlier coursework by applying them to tackle a concrete project. Students work as part of inter -disciplinary teams, under the supervision of a faculty member to plan and provide the design and a prototype implementation of a complicated system.	",
CS,402,A,Bilgisayar Mühendisliği Bitirme Projesi II,Mühendislik Fakültesi,4,MUSTAFA FURKAN KIRAÇ,UG Tam,,CS 401,"Bilgisayar mühendiliği bitirme projeleri ders serisinin ikinci kısmını oluşturan bu ders, öğrencilerin somut bir proje kapsamında önceki derslerde edindikleri bilgi ve becerilerini uygulama fırsatı sağlar. Bir öğretim üyesinin danışmanlığında öğrenciler disiplin içi bir ekip içinde çalışıp karmaşık bir sistemin gerçeklemesi ve doğrulaması üzerinde çalışırlar.",
CS,410,A,Otomat Kuramı ve Biçimsel Diller,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,UG Tam,,CS 201 and (MATH 112 or CS 112),"This course covers automata theory, Turing machine, regular languages, context-free grammars, and their properties, abstract machines and their fundamental role in computer science theory, decidability and undecidability","Salı | 14:40 - 16:30
Perşembe | 14:40 - 16:30
"
CS,423,A,Bilgisayarla Görme,Mühendislik Fakültesi,6,HASAN FEHMİ ATEŞ,UG Tam,,MATH 211 and (CS 102 or CS 105) and EE 433 almamış olmak,"Subjects of this course are cameras and projections, feature extraction and matching, stereo vision and multi-view geometry, optical flow, motion estimation, object tracking, and machine learning applications.","Pazartesi | 11:40 - 14:30
"
CS,434,A,Yazılım Tasarım Örüntüleri,Mühendislik Fakültesi,6,EMRE KAPLAN,UG Tam,,CS 201,This course discusses object-oriented design and development heuristics and patterns to produce flexible OO programs that are suitable for change when the requirements evolve.,"Cuma | 14:40 - 17:30
"
CS,435,A,Çok Çekirdek Programlama,Mühendislik Fakültesi,6,İSMAİL AKTÜRK,UG Tam,,CS 201,"Bu ders kapsamında senkronizasyon, yarış koşulları, kilitlenmeler ve çekişme gibi eşzamanlılık sorunları, paylaşımlı bellek ve çok iş parçacıklı programlamanın temelleri ve eş zamanlı veri yapılarının çok çekirdekli işlemcilerde verimli bir şekilde kullanılması irdelenir.","Cuma | 09:40 - 12:30
"
CS,440,A,Finansta Makine Öğrenmesi,Mühendislik Fakültesi,6,EMRE SEFER,UG Tam,,MATH 211 or MATH 217 or CE 217 or MATH 216 or MATH 202) and (CS 101 or CS 103 or MIS 103 or CS 104),"Bu ders, temel finansal bilgilerinin yanında, Markowitz ve makine öğrenmesi ile portföy optimizasyonu, çizge sinir ağlarının uygulaması, alternatif veri setleri üzerinde hisse senedi fiyatı tahmini, riski dağıtma (hedging), borç batık oranı tahmini ve finansta yapısı olmayan veri uygulamaları dahil olmak üzere finansal piyasalarda alım/satım ve portföy optimizasyonu ve FinTech konularını kapsar.","Salı | 12:40 - 15:30
"
CS,447,A,Bilgisayar Ağları,Mühendislik Fakültesi,6,MEHMET REHA CİVANLAR,UG Tam,,CS 201,Principles of data communications between computers and other computing machines. Overview of computer networking. ISO-OSI layered model as a framework. Basics of the Internet applications. TCP/IP protocol suite. Network congestion and its control. Aspects of reliable and efficient data transmission. Routing. Protocol design and analysis. Data link layer. Local area networks. Assessment of network performance. Network programming exercises. ,"Pazartesi | 20:40 - 21:30
Salı | 20:40 - 22:30
"
CS,452,A,Python ile Veri Bilimi,Mühendislik Fakültesi,6,OLCAY TANER YILDIZ,UG Tam,,CS 201,"Bu dersin amacı öğrencilere pratik Makine öğrenmesi yetenekleri edindirmek ve gerçek hayat problemlerini mevcut araçlar ve Python programlama dilini kullanarak çözme becerisi kazandırmaktır. Ders kapsamında aşağıdaki konular işlenecektir •	Python diline giriş •	Python ile Makine Öğrenmesi •	Python ile Öğreticisiz öğrenme •	Python ile Gözetimli öğrenme •	Tavsiye Sistemleri","Pazartesi | 08:40 - 11:30
"
CS,454,A,Yapay Sinir Ağları ve Otomatik Öğrenmeye Giriş,Mühendislik Fakültesi,6,AHMET İBRAHİM ETHEM ALPAYDIN,UG Tam,,MATH 211 and (CS100 or CS101 or CS 103 or CS 104)),"Topics include interpolation, error minimization, gradient descent, linear and non-linear regression and classification, and classical neural network architectures (Perceptron, Feed-forward neural networks, Hopfield’s associative memory, Kohonen’s self organizating map, reinforcement learning) ","Perşembe | 10:40 - 13:30
"
CS,460,A,Bilgi Erişim Sistemleri ve Arama Motorları,Mühendislik Fakültesi,6,ZEYNEP İLKNUR KARADENİZ EROL,UG Tam,,CS 201 and MATH 211,"Konular arasında iyi bilinen erişim ve sıralama algoritmaları, sorgulama ve belge modelleri, metin tabanlı bilgi alma sistemlerinin performans değerlendirmesi, arama etkinliğini artırmak için kullanılan iyi bilinen bilgi alma teknikleri, standart veri yapıları ve kütüphaneleri ile arama motorları geliştirme yöntemleri yer alır.","Pazartesi | 15:40 - 18:30
"
CS,462,A,Çok Etmenli Sistemlerde Ortak Karar Alma,Mühendislik Fakültesi,6,REYHAN AYDOĞAN,UG Tam,,CS 102 and CS 201,"This course provides an overview of collective decision making within multiagent systems and its main concepts, theories, and algorithms. It covers utility theory, preference aggregation, voting methods, principles of automated negotiation, and group recommender systems. ","Çarşamba | 11:40 - 14:30
"
CS,468,A,Ağ Üzerine Güncel Konular,Mühendislik Fakültesi,6,ALİ CENGİZ BEĞEN,UG Tam,,CS 447,"Günümüzün standart olmuş protokollerini öğrenmek; yeni teklif ve test edilen protokollerin detaylı çalışmasını ve analizini yapmak; nesnelerin interneti, güvenlik ve dağıtık sistemlerdeki gelişen yeni ağ tabanlı uygulamaları öğrenmek; ağ konusunda yeni teknolojileri çalışmak.","Çarşamba | 14:40 - 17:30
"
